,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,567115100000151,45115350,2458205.6559611275,58205.1535069,16.0234261,0.0118230125,0,zg,123.3206405,22.648388100000002,2.5309999,0.00700000022,20180328153495,567,0xf,0x1,19.7900009,26.3480949,0.0398067683,-0.07915221900000001,4.53520697e-05,30,1.03299999,1
2,2,567115100000151,47317356,2458227.673908751,58227.1735648,16.0493126,0.011891008400000002,0,zg,123.32062179999998,22.648373,3.10700011,0.129999995,20180419173542,567,0xf,0x1,21.0499992,26.2775574,0.0313833505,-0.0802786276,1.2305155e-05,30,1.148,1
3,3,567115100000151,47922726,2458233.72701492,58233.22726849999,16.065874100000002,0.0119354501,0,zg,123.32065060000001,22.648351100000003,2.72600007,0.165000007,20180425227269,567,0xf,0x1,20.2000008,26.220253000000003,0.0372960456,-0.0654580593,2.96414146e-05,30,1.55599999,1
4,4,567115100000151,48215487,2458236.6543315784,58236.1548727,16.114919699999998,0.012071467,0,zg,123.3206242,22.6483625,2.7579999,0.246000007,20180428154861,567,0xf,0x1,20.360000600000006,26.2640476,0.0348833688,-0.0693749711,2.31731556e-05,30,1.16799998,1
5,5,567115100000151,48220684,2458236.706294048,58236.2068403,16.0716972,0.011951251,0,zg,123.320612,22.6483026,3.14100003,0.210999995,20180428206840,567,0xf,0x1,20.0499992,26.1831951,0.0372522585,-0.0425475724,3.34885408e-05,30,1.449,1
6,6,567115100000151,49020754,2458244.7062253226,58244.20754630001,16.000267,0.0117636649,0,zg,123.3206318,22.648422399999998,3.21399999,0.0299999993,20180506207500,567,0xf,0x1,20.610000600000006,26.1436901,0.037739072,-0.090667069,2.3329805100000007e-05,30,1.66799998,1
7,7,567115100000151,49317365,2458247.672055387,58247.1736574,16.085289000000003,0.0119884964,0,zg,123.32065959999998,22.648397,3.24900007,0.0879999995,20180509173657,567,0xf,0x1,21.0900002,26.2588444,0.0289295428,-0.0882297903,1.03120228e-05,30,1.42499995,1
8,8,567115100000151,62449429,2458378.9910425576,58378.494294000004,16.0115013,0.0117922816,0,zg,123.3206246,22.648333100000002,3.5460000000000003,0.291000009,20180917494294,567,0xf,0x1,20.9599991,26.1564064,0.0339449421,-0.0334333666,1.45433751e-05,30,2.02999997,1
9,9,567115100000151,67150670,2458426.0078950096,58425.50670140001,15.9364166,0.0116070583,0,zg,123.3206112,22.648327,2.59899998,0.008999999609999998,20181103506644,567,0xf,0x1,20.7800007,26.326236699999995,0.0361017138,-0.0750007257,1.8048795e-05,30,1.07099998,1
10,10,567115100000151,67340944,2458427.9108242146,58427.4094444,15.9806757,0.0117145339,0,zg,123.3206204,22.6483445,2.90199995,0.0590000004,20181105409433,567,0xf,0x1,20.8400002,26.1180191,0.0341437645,-0.054490517800000006,1.5661175e-05,30,1.44700003,1
11,11,567115100000151,67638254,2458430.88421442,58430.3825463,16.061054199999994,0.0119224405,0,zg,123.3206486,22.6483038,3.7249999,0.365999997,20181108382546,567,0xf,0x1,21.5300007,26.2219791,0.0278810784,-0.0544862039,9.24523738e-06,30,1.62100005,1
12,12,567115100000151,67747553,2458431.977305615,58431.4755324,15.9362068,0.011606561,0,zg,123.320611,22.648353699999998,2.61400008,-0.0160000008,20181109475486,567,0xf,0x1,20.6000004,26.2479458,0.0352476351,-0.0439227074,1.84479213e-05,30,1.09899998,1
13,13,567115100000151,68043201,2458434.934068108,58434.432013900005,15.8987427,0.0115193091,0,zg,123.3206488,22.648315,1.57799995,-0.0329999998,20181112431968,567,0xf,0x1,20.3999996,26.2843437,0.0367059894,-0.0534730293,2.22765393e-05,30,1.20700002,1
14,14,567115100000151,68347053,2458437.972870141,58437.4705324,15.9965544,0.0117542809,0,zg,123.32063219999999,22.6483201,2.94700003,0.0419999994,20181115470509,567,0xf,0x1,21.0799999,26.3290157,0.031933754700000004,-0.081849128,1.24172939e-05,30,1.07700002,1
15,15,567115100000151,68445804,2458438.9604725814,58438.458044000006,16.0932846,0.0120106433,0,zg,123.3206563,22.6483092,4.17199993,0.5950000289999999,20181116458032,567,0xf,0x1,21.7000008,26.3050652,0.0274422932,-0.0658346713,8.92607295e-06,30,1.09599996,1
16,16,567115100000151,68545005,2458439.9525770587,58439.4500579,16.1594296,0.0122008044,0,zg,123.32061399999999,22.648294,4.21199989,0.490999997,20181117450058,567,0xf,0x1,21.6200008,26.15275,0.0316242911,-0.0959636346,1.18258095e-05,30,1.10699999,1
18,18,567115100000151,68950268,2458444.0055667157,58443.5026852,16.0340462,0.0118506951,0,zg,123.32064220000001,22.6483377,3.51999998,0.328000009,20181121502674,567,0xf,0x1,21.1000004,26.3023777,0.028589123900000006,-0.045724716,1.03835246e-05,30,1.03799999,1
19,19,567115100000151,70745068,2458461.9549819645,58461.4506829,16.0993195,0.012027476,0,zg,123.3206258,22.648366,3.74600005,0.261999995,20181209450671,567,0xf,0x1,21.0,25.7260971,0.0372458696,-0.0979605839,1.88700633e-05,30,1.03799999,1
