,Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,0,869111200011489,88945453,2458643.9522712417,58643.454537,18.3367138,0.0383466519,0,zg,7.807125099999999,85.00889959999999,0.625,0.0399999991,20190609454433,869,0xb,0x2,20.9599991,26.1639404,0.0337013453,-0.0768725201,1.4002555e-05,30,1.75600004,1
1,1,869111200011489,89242666,2458646.9244032456,58646.42666669999,18.3878193,0.0397183262,0,zg,7.8059753,85.0088422,2.046,0.300000012,20190612426574,869,0xb,0x2,21.3999996,26.1111336,0.0329121351,-0.0712292716,1.26694222e-05,30,1.78999996,1
2,2,869111200011489,90645164,2458660.949472104,58660.4516435,18.2874355,0.0370796509,0,zg,7.806586399999999,85.00885239999998,1.93700004,0.196999997,20190626451586,869,0xb,0x2,21.1299992,26.0128613,0.042294312300000005,-0.0609975271,2.20876409e-05,30,1.68900001,1
3,3,869111200011489,91345319,2458667.9511179733,58667.4531944,18.3324738,0.0382355116,0,zg,7.8067383,85.0088649,2.26699996,0.319000006,20190703453137,869,0xb,0x2,21.5699997,26.1821098,0.0276528168,-0.0734248906,8.9590867e-06,30,1.66299999,1
4,4,869111200011489,91643071,2458670.9286911055,58670.4307176,18.4460144,0.0413546488,0,zg,7.806352099999999,85.00887419999998,2.16499996,0.239999995,20190706430683,869,0xb,0x2,21.4799995,26.1500778,0.0280077308,-0.0594440997,9.26469056e-06,30,1.68099999,1
5,5,869111200011489,91946413,2458673.9621619345,58673.4641319,18.3819199,0.0395569094,0,zg,7.8066321,85.0088539,2.34100008,0.234999999,20190709464074,869,0xb,0x2,21.6900005,26.1918736,0.028647583,-0.08696792269999999,9.52174742e-06,30,1.63199997,1
6,6,869111200011489,92533785,2458679.836013886,58679.337858800005,18.3754978,0.0393821262,0,zg,7.8063724,85.0088468,1.26199996,0.136999995,20190715337639,869,0xb,0x2,20.2900009,26.1730843,0.0369045585,-0.0532511659,2.37891945e-05,30,1.78799999,1
7,7,869111200011489,92846836,2458682.9665979007,58682.4683681,18.4605007,0.0417746417,0,zg,7.8061451,85.00880479999998,1.44700003,0.175999999,20190718468310,869,0xb,0x2,20.3199997,26.1810894,0.0364294723,-0.054456785300000005,2.3668661000000006e-05,30,1.60599995,1
8,8,869111200011489,93146636,2458685.964672049,58685.46636569999,18.3970642,0.0399729013,0,zg,7.806655,85.0088583,2.28299999,0.268999994,20190721466343,869,0xb,0x2,20.489999800000003,26.1770096,0.038384933,-0.0596931428,2.31532958e-05,30,1.60099995,1
9,9,869111200011489,93445035,2458688.9487460395,58688.45035880001,18.4228096,0.0406924859,0,zg,7.8067365,85.00883489999998,2.17499995,0.321999997,20190724450301,869,0xb,0x2,21.1800003,26.113224,0.030216679,-0.0575212687,1.12391308e-05,30,1.60699999,1
